1.0,1.0,1.25525,6.08111,0.02357,0.01639,0.01639,0.15007,0.48992,
1.0,1.0,1.20899,2.85131,0.04053,0.0271,0.0271,0.22805,0.51008,
1.0,2.0,1.23252,3.00754,0.03362,0.01645,0.01645,0.11349,0.4879,
1.0,2.0,1.24258,6.16105,0.05111,0.0294,0.0294,0.09264,0.5121,
1.0,3.0,1.17656,2.98341,0.07433,0.0322,0.0322,0.05129,0.475,
1.0,3.0,1.03508,6.1366,0.16327,0.00874,0.00874,0.1867,0.525,
2.0,1.0,1.21957,6.13996,0.032,0.01108,0.01108,0.17703,0.51791,
2.0,1.0,1.23185,2.99235,0.03651,0.02713,0.02713,0.23087,0.48209,
2.0,2.0,1.26215,6.25223,0.04403,0.01018,0.01018,0.09799,0.53023,
2.0,2.0,1.25758,3.10002,0.03089,0.01315,0.01315,0.08299,0.46977,
2.0,3.0,1.23498,3.08622,0.04505,0.00866,0.00866,0.02288,0.48636,
2.0,3.0,1.1683,6.24909,0.12415,0.0158,0.0158,0.10426,0.51364,
3.0,1.0,1.13989,0.05929,0.0598,-0.01764,-0.01764,0.15752,0.59375,
3.0,1.0,1.24061,3.18535,0.02938,0.0088,0.0088,0.10051,0.40625,
3.0,2.0,1.27954,0.05871,0.0446,-0.00668,-0.00668,0.03346,0.53186,
3.0,2.0,1.2857,3.17555,0.02551,0.00153,0.00153,0.02183,0.46814,
3.0,3.0,1.30725,0.02598,0.03817,0.00211,0.00211,0.01539,0.51869,
3.0,3.0,1.28101,3.13822,0.02697,0.0024,0.0024,0.01392,0.48131,
4.0,1.0,1.24271,6.26226,0.04698,0.00655,0.00655,0.02914,0.66667,
4.0,1.0,1.1407,3.2602,0.028,-0.05716,-0.05716,0.26841,0.33333,
4.0,2.0,1.26236,0.01841,0.04433,-0.00314,-0.00314,0.01877,0.52088,
4.0,2.0,1.28306,3.11766,0.03596,0.00367,0.00367,0.02317,0.47912,
4.0,3.0,1.2451,0.03336,0.04804,-0.00093,-0.00093,0.0124,0.52632,
4.0,3.0,1.28771,3.13197,0.0397,0.00381,0.00381,0.01381,0.47368,
5.0,1.0,1.19116,3.31561,0.04765,-0.02167,-0.02167,0.22283,0.55714,
5.0,1.0,1.24695,0.12221,0.05489,0.00556,0.00556,0.18232,0.44286,
5.0,2.0,1.23021,0.02412,0.04935,-0.00282,-0.00282,0.05347,0.50333,
5.0,2.0,1.25161,3.18898,0.0445,-0.0111,-0.0111,0.09275,0.49667,
5.0,3.0,1.21921,0.05983,0.05177,-0.00317,-0.00317,0.01418,0.56596,
5.0,3.0,1.31301,3.18028,0.01593,0.00038,0.00038,0.01491,0.42979,
6.0,1.0,1.20219,3.4203,0.03946,0.00041,0.00041,0.14359,0.5448,
6.0,1.0,1.21422,0.24362,0.06731,0.00969,0.00969,0.17153,0.4552,
6.0,2.0,1.20032,3.33151,0.05298,-0.00927,-0.00927,0.09901,0.49561,
6.0,2.0,1.15731,0.16214,0.10188,-0.00703,-0.00703,0.0949,0.49912,
6.0,2.0,0.15127,1.74067,0.00222,0.00298,0.00298,0.00472,0.00527,
6.0,3.0,1.17439,0.14356,0.05188,-0.00866,-0.00866,0.01817,0.46001,
6.0,3.0,1.22448,3.25936,0.03512,-0.00577,-0.00577,0.01817,0.34575,
6.0,3.0,0.20582,0.73776,0.05479,-0.00704,-0.00704,1.79874,0.19424,
